timestamp,co2_ppm,temperatura_c,humedad_pct
2025-06-14T04:06:56.396866,858.0,21.1,26.3
2025-06-14T04:07:01.414548,858.0,21.2,26.4
2025-06-14T04:07:06.431775,857.0,21.1,26.4
2025-06-14T04:07:11.453310,857.0,21.2,26.3
2025-06-14T04:07:16.471648,857.0,21.2,26.4
2025-06-14T04:07:21.489456,856.0,21.2,26.4
2025-06-14T04:07:26.507237,856.0,21.1,26.4
2025-06-14T04:07:31.528150,856.0,21.1,26.4
2025-06-14T04:07:36.546464,855.0,21.1,26.4
2025-06-14T04:07:46.573933,855.0,21.1,26.4
2025-06-14T04:07:51.591641,855.0,21.1,26.4
2025-06-14T04:07:56.609348,856.0,21.1,26.5
2025-06-14T04:08:01.626995,855.0,21.1,26.4
2025-06-14T04:08:06.644703,854.0,21.1,26.4
2025-06-14T04:08:11.662504,853.0,21.1,26.4
2025-06-14T04:08:16.680172,852.0,21.1,26.4
2025-06-14T04:08:21.701946,852.0,21.1,26.4
2025-06-14T04:08:26.719663,851.0,21.1,26.4
2025-06-14T04:08:31.736942,852.0,21.1,26.4
2025-06-14T04:08:36.758797,852.0,21.1,26.4
2025-06-14T04:08:41.776118,851.0,21.1,26.5
2025-06-14T04:08:46.794573,850.0,21.1,26.4
2025-06-14T04:08:51.815529,850.0,21.1,26.4
2025-06-14T04:08:56.834073,851.0,21.1,26.4
2025-06-14T04:09:01.851517,850.0,21.1,26.4
2025-06-14T04:09:06.869496,851.0,21.1,26.5
2025-06-14T04:09:11.891301,851.0,21.1,26.5
2025-06-14T04:09:16.908440,852.0,21.1,26.4
2025-06-14T04:09:21.925814,852.0,21.1,26.5
2025-06-14T04:09:26.948281,851.0,21.1,26.5
2025-06-14T04:09:31.965562,852.0,21.1,26.6
2025-06-14T04:09:36.983312,852.0,21.1,26.5
2025-06-14T04:09:42.005341,853.0,21.1,26.4
2025-06-14T04:09:47.022566,853.0,21.1,26.4
2025-06-14T04:09:52.041099,854.0,21.1,26.5
2025-06-14T04:09:57.058326,854.0,21.1,26.5
2025-06-14T04:10:02.080590,853.0,21.1,26.4
2025-06-14T04:10:07.098297,854.0,21.1,26.4
2025-06-14T04:10:12.116080,853.0,21.1,26.5
2025-06-14T04:10:17.137777,853.0,21.1,26.5
2025-06-14T04:10:22.155438,853.0,21.1,26.5
2025-06-14T04:10:27.173292,853.0,21.1,26.4
2025-06-14T04:10:32.190856,852.0,21.1,26.5
2025-06-14T04:10:37.212705,851.0,21.1,26.4
2025-06-14T04:10:47.235163,850.0,21.1,26.5
2025-06-14T04:10:52.257617,850.0,21.1,26.4
2025-06-14T04:10:57.275319,851.0,21.1,26.5
2025-06-14T04:11:02.292977,851.0,21.1,26.4
2025-06-14T04:11:07.310733,851.0,21.1,26.5
2025-06-14T04:11:12.328435,851.0,21.1,26.5
2025-06-14T04:11:17.345655,850.0,21.1,26.5
2025-06-14T04:11:22.363294,850.0,21.1,26.5
2025-06-14T04:11:27.385014,850.0,21.1,26.5
2025-06-14T04:11:32.403259,851.0,21.1,26.5
2025-06-14T04:11:37.420430,851.0,21.1,26.5
2025-06-14T04:11:42.437881,851.0,21.1,26.6
2025-06-14T04:11:47.460555,850.0,21.1,26.5
2025-06-14T04:11:52.478254,850.0,21.1,26.5
2025-06-14T04:11:57.495963,850.0,21.1,26.5
2025-06-14T04:12:02.517741,850.0,21.1,26.5
2025-06-14T04:12:07.535374,851.0,21.1,26.6
2025-06-14T04:12:12.553089,852.0,21.1,26.5
2025-06-14T04:12:17.574964,851.0,21.1,26.6
2025-06-14T04:12:22.592604,850.0,21.1,26.6
2025-06-14T04:12:27.610359,850.0,21.1,26.6
2025-06-14T04:12:32.628171,850.0,21.1,26.6
2025-06-14T04:12:37.649332,849.0,21.1,26.6
2025-06-14T04:12:42.667398,849.0,21.1,26.6
2025-06-14T04:12:47.685037,849.0,21.1,26.5
2025-06-14T04:12:52.706951,848.0,21.1,26.6
2025-06-14T04:12:57.724600,849.0,21.1,26.5
2025-06-14T04:13:02.742307,848.0,21.1,26.5
2025-06-14T04:13:07.764267,847.0,21.1,26.5
2025-06-14T04:13:12.781979,847.0,21.1,26.5
2025-06-14T04:13:17.799243,847.0,21.1,26.5
2025-06-14T04:13:22.817104,847.0,21.1,26.5
2025-06-14T04:13:27.838836,846.0,21.1,26.4
2025-06-14T04:13:32.856376,846.0,21.1,26.5
2025-06-14T04:13:37.873710,846.0,21.1,26.5
2025-06-14T04:13:42.896363,847.0,21.1,26.5
2025-06-14T04:13:52.919471,846.0,21.1,26.5
2025-06-14T04:13:57.937325,845.0,21.1,26.6
2025-06-14T04:14:02.954541,844.0,21.1,26.5
2025-06-14T04:14:07.976053,843.0,21.1,26.5
2025-06-14T04:14:12.993864,843.0,21.1,26.5
2025-06-14T04:14:18.011392,843.0,21.1,26.5
2025-06-14T04:14:23.028971,843.0,21.1,26.5
2025-06-14T04:14:28.047531,844.0,21.1,26.5
2025-06-14T04:14:33.069344,845.0,21.1,26.5
2025-06-14T04:14:38.086933,845.0,21.1,26.5
2025-06-14T04:14:43.104730,846.0,21.1,26.5
2025-06-14T04:14:48.126254,845.0,21.1,26.6
2025-06-14T04:14:53.143309,844.0,21.1,26.5
2025-06-14T04:14:58.161087,845.0,21.1,26.5
2025-06-14T04:15:03.179462,843.0,21.1,26.5
2025-06-14T04:15:08.200580,842.0,21.1,26.5
2025-06-14T04:15:13.219133,843.0,21.1,26.5
2025-06-14T04:15:18.236546,842.0,21.1,26.5
2025-06-14T04:15:23.257992,840.0,21.1,26.5
2025-06-14T04:15:28.275533,838.0,21.1,26.5
2025-06-14T04:15:33.293965,837.0,21.1,26.5
2025-06-14T04:15:38.315304,837.0,21.1,26.5
2025-06-14T04:15:43.333533,836.0,21.1,26.5
2025-06-14T04:15:48.350417,837.0,21.1,26.5
2025-06-14T04:15:53.368307,839.0,21.1,26.6
2025-06-14T04:15:58.390435,840.0,21.1,26.6
2025-06-14T04:16:03.408448,841.0,21.1,26.6
2025-06-14T04:16:08.426090,842.0,21.1,26.6
2025-06-14T04:16:13.447097,842.0,21.1,26.6
2025-06-14T04:16:18.465080,843.0,21.1,26.7
2025-06-14T04:16:23.483310,844.0,21.0,26.6
2025-06-14T04:16:28.505068,844.0,21.0,26.6
2025-06-14T04:16:33.522352,844.0,21.1,26.7
2025-06-14T04:16:38.540104,844.0,21.0,26.8
2025-06-14T04:16:43.557850,844.0,21.1,26.7
2025-06-14T04:16:53.585350,846.0,21.1,26.8
2025-06-14T04:16:58.602521,846.0,21.1,26.8
2025-06-14T04:17:03.620088,847.0,21.1,26.8
2025-06-14T04:17:08.638531,849.0,21.0,26.9
2025-06-14T04:17:13.655559,850.0,21.0,26.8
2025-06-14T04:17:18.677334,851.0,21.0,26.9
2025-06-14T04:17:23.695845,853.0,21.0,26.9
2025-06-14T04:17:28.713078,853.0,21.0,26.9
2025-06-14T04:17:33.731001,854.0,21.0,26.9
2025-06-14T04:17:38.752720,856.0,21.0,26.9
2025-06-14T04:17:43.770241,857.0,21.0,26.9
2025-06-14T04:17:48.787928,858.0,21.0,26.9
2025-06-14T04:17:53.809298,859.0,21.1,27.0
2025-06-14T04:17:58.827597,860.0,21.0,27.0
2025-06-14T04:18:03.845079,861.0,21.0,27.0
2025-06-14T04:18:08.863319,861.0,21.0,26.9
2025-06-14T04:18:13.884602,863.0,21.0,27.0
2025-06-14T04:18:18.902637,864.0,21.1,27.0
2025-06-14T04:18:23.920605,864.0,21.1,27.0
2025-06-14T04:18:28.941445,864.0,21.1,27.0
2025-06-14T04:18:33.959866,866.0,21.0,27.0
2025-06-14T04:18:38.977668,867.0,21.1,27.0
2025-06-14T04:18:43.998796,867.0,21.1,27.0
2025-06-14T04:18:49.017249,869.0,21.1,27.0
2025-06-14T04:18:54.034701,870.0,21.0,27.0
2025-06-14T04:18:59.052297,871.0,21.0,27.0
2025-06-14T04:19:04.074090,871.0,21.1,27.0
2025-06-14T04:19:09.091547,871.0,21.1,27.0
2025-06-14T04:19:14.109440,870.0,21.1,27.0
2025-06-14T04:19:19.130970,870.0,21.1,27.0
2025-06-14T04:19:24.148801,870.0,21.0,27.0
2025-06-14T04:19:29.166459,869.0,21.0,26.9
2025-06-14T04:19:34.184585,868.0,21.0,27.0
2025-06-14T04:19:39.206697,867.0,21.0,27.0
2025-06-14T04:19:44.223907,866.0,21.0,27.0
2025-06-14T04:19:49.241898,866.0,21.0,26.9
2025-06-14T04:19:59.268918,865.0,21.0,27.0
2025-06-14T04:20:04.286718,865.0,21.0,26.9
2025-06-14T04:20:09.304580,865.0,21.0,27.0
2025-06-14T04:20:14.321817,864.0,21.0,27.0
2025-06-14T04:20:19.340113,864.0,21.0,27.0
2025-06-14T04:20:24.357437,863.0,21.0,27.0
2025-06-14T04:20:29.379588,865.0,21.0,27.0
2025-06-14T04:20:34.397284,865.0,21.0,27.0
2025-06-14T04:20:39.414943,865.0,21.0,27.0
2025-06-14T04:20:44.436813,865.0,21.0,27.0
2025-06-14T04:20:49.453751,865.0,21.1,27.0
2025-06-14T04:20:54.472057,865.0,21.0,27.1
2025-06-14T04:20:59.489864,865.0,21.0,27.0
2025-06-14T04:21:04.511728,866.0,21.0,27.0
2025-06-14T04:21:09.528911,864.0,21.0,27.0
2025-06-14T04:21:14.546347,862.0,21.0,27.0
2025-06-14T04:21:19.568042,862.0,21.0,27.0
2025-06-14T04:21:24.586222,862.0,21.0,27.0
2025-06-14T04:21:29.604090,862.0,21.0,27.1
2025-06-14T04:21:34.625528,862.0,21.0,27.0
2025-06-14T04:21:39.643340,861.0,21.0,27.1
2025-06-14T04:21:44.661117,863.0,21.0,27.1
2025-06-14T04:21:49.678640,864.0,21.0,27.1
2025-06-14T04:21:54.701106,865.0,21.0,27.1
2025-06-14T04:21:59.718074,865.0,21.0,27.1
2025-06-14T04:22:04.735795,865.0,21.0,27.2
2025-06-14T04:22:09.758210,867.0,21.0,27.2
2025-06-14T04:22:14.775500,867.0,21.0,27.2
2025-06-14T04:22:19.793277,868.0,21.0,27.2
2025-06-14T04:22:24.811089,868.0,21.0,27.2
2025-06-14T04:22:29.833252,870.0,21.0,27.2
2025-06-14T04:22:34.851023,870.0,21.0,27.3
2025-06-14T04:22:39.868405,872.0,21.0,27.2
2025-06-14T04:22:44.890465,872.0,21.0,27.3
2025-06-14T04:22:49.907982,873.0,21.0,27.3
2025-06-14T04:22:54.925807,872.0,21.0,27.3
2025-06-14T04:23:04.952859,874.0,21.0,27.3
2025-06-14T04:23:09.970820,875.0,21.0,27.3
2025-06-14T04:23:14.988361,874.0,21.0,27.3
2025-06-14T04:23:20.005917,874.0,21.0,27.3
2025-06-14T04:23:25.023956,875.0,21.0,27.3
2025-06-14T04:23:30.041379,874.0,21.0,27.3
2025-06-14T04:23:35.063450,874.0,21.0,27.3
2025-06-14T04:23:40.080625,873.0,21.0,27.3
2025-06-14T04:23:45.098773,873.0,21.0,27.3
2025-06-14T04:23:50.120667,874.0,21.0,27.3
2025-06-14T04:23:55.137732,875.0,21.0,27.3
2025-06-14T04:24:00.156013,874.0,21.0,27.3
2025-06-14T04:24:05.173816,875.0,21.0,27.3
2025-06-14T04:24:10.195598,875.0,21.0,27.3
2025-06-14T04:24:15.212539,875.0,21.0,27.3
2025-06-14T04:24:20.230298,877.0,21.0,27.3
2025-06-14T04:24:25.251916,877.0,21.0,27.2
2025-06-14T04:24:30.270521,877.0,21.0,27.3
2025-06-14T04:24:35.288195,877.0,21.0,27.3
2025-06-14T04:24:40.305676,877.0,21.0,27.3
2025-06-14T04:24:45.327129,876.0,21.0,27.3
2025-06-14T04:24:50.344711,875.0,21.0,27.3
2025-06-14T04:24:55.362895,874.0,21.0,27.3
2025-06-14T04:25:00.384172,874.0,21.0,27.3
2025-06-14T04:25:05.402676,875.0,21.0,27.3
2025-06-14T04:25:10.420306,876.0,21.0,27.3
2025-06-14T04:25:15.441697,876.0,21.0,27.4
2025-06-14T04:25:20.459893,876.0,21.0,27.4
2025-06-14T04:25:25.477610,877.0,21.0,27.4
2025-06-14T04:25:30.495043,878.0,21.0,27.4
2025-06-14T04:25:35.516353,878.0,21.0,27.4
2025-06-14T04:25:40.534592,878.0,21.0,27.3
2025-06-14T04:25:45.552289,878.0,21.0,27.4
2025-06-14T04:25:50.574284,879.0,21.0,27.4
2025-06-14T04:25:55.591623,880.0,21.0,27.4
2025-06-14T04:26:05.619252,880.0,21.0,27.4
2025-06-14T04:26:10.636215,880.0,21.0,27.4
2025-06-14T04:26:15.654666,881.0,21.0,27.4
2025-06-14T04:26:20.672381,881.0,21.0,27.4
2025-06-14T04:26:25.690096,881.0,21.0,27.3
2025-06-14T04:26:30.707441,881.0,21.0,27.3
2025-06-14T04:26:35.724867,879.0,20.9,27.3
2025-06-14T04:26:40.742290,881.0,21.0,27.3
2025-06-14T04:26:45.765012,881.0,20.9,27.3
2025-06-14T04:26:50.782723,879.0,21.0,27.2
2025-06-14T04:26:55.799988,878.0,21.0,27.2
2025-06-14T04:27:00.822008,877.0,20.9,27.2
2025-06-14T04:27:05.839943,876.0,20.9,27.2
2025-06-14T04:27:10.857716,875.0,20.9,27.2
2025-06-14T04:27:15.874856,874.0,20.9,27.2
2025-06-14T04:27:20.896444,873.0,20.9,27.1
2025-06-14T04:27:25.914873,872.0,20.9,27.2
2025-06-14T04:27:30.932680,872.0,20.9,27.2
2025-06-14T04:27:35.953634,871.0,20.9,27.2
2025-06-14T04:27:40.971568,870.0,20.9,27.2
2025-06-14T04:27:45.989755,869.0,20.9,27.1
2025-06-14T04:27:51.007278,867.0,20.9,27.1
2025-06-14T04:27:56.029227,866.0,20.9,27.1
2025-06-14T04:28:01.046724,866.0,20.9,27.1
2025-06-14T04:28:06.064158,866.0,20.9,27.1
2025-06-14T04:28:11.085798,865.0,20.9,27.1
2025-06-14T04:28:16.103825,864.0,20.9,27.1
2025-06-14T04:28:21.121668,863.0,20.9,27.1
2025-06-14T04:28:26.142822,863.0,20.9,27.1
2025-06-14T04:28:31.161461,862.0,20.9,27.1
2025-06-14T04:28:36.179170,862.0,20.9,27.1
2025-06-14T04:28:41.196546,862.0,20.9,27.1
2025-06-14T04:28:46.218134,862.0,20.9,27.2
2025-06-14T04:28:51.235823,861.0,20.9,27.2
2025-06-14T04:28:56.253306,861.0,20.9,27.2
2025-06-14T04:29:01.275587,861.0,20.9,27.2
2025-06-14T04:29:11.298374,861.0,20.9,27.3
2025-06-14T04:29:16.316797,861.0,20.9,27.2
2025-06-14T04:29:21.334448,860.0,20.9,27.2
2025-06-14T04:29:26.356232,861.0,20.9,27.3
2025-06-14T04:29:31.373025,861.0,20.9,27.2
2025-06-14T04:29:36.391401,861.0,20.9,27.3
2025-06-14T04:29:41.408963,861.0,20.9,27.3
2025-06-14T04:29:46.430211,862.0,20.9,27.3
2025-06-14T04:29:51.448786,862.0,20.9,27.2
2025-06-14T04:29:56.466187,862.0,20.9,27.2
2025-06-14T04:30:01.484014,861.0,20.9,27.3
2025-06-14T04:30:06.505245,862.0,20.9,27.3
2025-06-14T04:30:11.523327,861.0,20.9,27.2
2025-06-14T04:30:16.541147,863.0,20.9,27.3
2025-06-14T04:30:21.562880,863.0,20.9,27.3
2025-06-14T04:30:26.580375,864.0,20.9,27.3
2025-06-14T04:30:31.598408,865.0,20.9,27.3
2025-06-14T04:30:36.616242,866.0,20.9,27.3
2025-06-14T04:30:41.637316,866.0,20.9,27.3
2025-06-14T04:30:46.655563,867.0,20.9,27.3
2025-06-14T04:30:51.672838,867.0,20.9,27.3
2025-06-14T04:30:56.695094,867.0,20.9,27.3
2025-06-14T04:31:01.712304,867.0,20.9,27.2
2025-06-14T04:31:06.730876,867.0,20.9,27.2
2025-06-14T04:31:11.752420,866.0,20.9,27.2
2025-06-14T04:31:16.770303,866.0,20.9,27.2
2025-06-14T04:31:21.787546,866.0,20.8,27.2
2025-06-14T04:31:26.805356,866.0,20.8,27.2
2025-06-14T04:31:31.827484,865.0,20.8,27.2
2025-06-14T04:31:36.844684,864.0,20.9,27.2
2025-06-14T04:31:41.863025,864.0,20.8,27.2
2025-06-14T04:31:46.884013,865.0,20.8,27.3
2025-06-14T04:31:51.902253,866.0,20.8,27.3
2025-06-14T04:31:56.920231,866.0,20.9,27.3
2025-06-14T04:32:01.937954,865.0,20.9,27.4
2025-06-14T04:32:11.965056,865.0,20.8,27.3
2025-06-14T04:32:16.982863,865.0,20.8,27.3
2025-06-14T04:32:22.000710,864.0,20.8,27.3
2025-06-14T04:32:27.018294,864.0,20.8,27.3
2025-06-14T04:32:32.035816,863.0,20.8,27.2
2025-06-14T04:32:37.057065,862.0,20.8,27.2
2025-06-14T04:32:42.075016,861.0,20.8,27.2
2025-06-14T04:32:47.093280,862.0,20.8,27.3
2025-06-14T04:32:52.110927,863.0,20.8,27.2
2025-06-14T04:32:57.132098,863.0,20.8,27.2
2025-06-14T04:33:02.150427,862.0,20.8,27.2
2025-06-14T04:33:07.167545,862.0,20.8,27.3
2025-06-14T04:33:12.185807,862.0,20.8,27.2
2025-06-14T04:33:17.206977,860.0,20.8,27.3
2025-06-14T04:33:22.225357,859.0,20.8,27.3
2025-06-14T04:33:27.242332,858.0,20.8,27.2
2025-06-14T04:33:32.264858,857.0,20.8,27.3
2025-06-14T04:33:37.282505,857.0,20.8,27.2
2025-06-14T04:33:42.299895,857.0,20.8,27.2
2025-06-14T04:33:47.317568,857.0,20.8,27.3
2025-06-14T04:33:52.338941,856.0,20.8,27.3
2025-06-14T04:33:57.357547,856.0,20.8,27.3
2025-06-14T04:34:02.375081,855.0,20.8,27.3
2025-06-14T04:34:07.396737,856.0,20.8,27.3
2025-06-14T04:34:12.414203,856.0,20.8,27.3
2025-06-14T04:34:17.432379,856.0,20.8,27.3
2025-06-14T04:34:22.449747,856.0,20.8,27.2
2025-06-14T04:34:27.471786,856.0,20.8,27.2
2025-06-14T04:34:32.488802,857.0,20.8,27.2
2025-06-14T04:34:37.507371,858.0,20.8,27.2
2025-06-14T04:34:42.529150,856.0,20.8,27.2
2025-06-14T04:34:47.546235,854.0,20.8,27.2
2025-06-14T04:34:52.563705,854.0,20.8,27.2
2025-06-14T04:34:57.586290,853.0,20.8,27.2
2025-06-14T04:35:02.604137,853.0,20.8,27.1
2025-06-14T04:35:07.621241,851.0,20.8,27.1
2025-06-14T04:35:17.648640,850.0,20.8,27.1
2025-06-14T04:35:22.666522,851.0,20.8,27.1
2025-06-14T04:35:27.683780,850.0,20.8,27.1
2025-06-14T04:35:32.701791,849.0,20.8,27.2
2025-06-14T04:35:37.719916,849.0,20.8,27.1
2025-06-14T04:35:42.737006,849.0,20.8,27.1
2025-06-14T04:35:47.758657,849.0,20.8,27.1
2025-06-14T04:35:52.776438,849.0,20.7,27.2
2025-06-14T04:35:57.794803,849.0,20.7,27.1
2025-06-14T04:36:02.811866,849.0,20.8,27.1
2025-06-14T04:36:07.834035,849.0,20.8,27.2
2025-06-14T04:36:12.851856,849.0,20.7,27.1
2025-06-14T04:36:17.869090,849.0,20.7,27.1
2025-06-14T04:36:22.891460,849.0,20.7,27.2
2025-06-14T04:36:27.908604,848.0,20.8,27.2
2025-06-14T04:36:32.926276,846.0,20.8,27.1
2025-06-14T04:36:37.944684,847.0,20.7,27.1
2025-06-14T04:36:42.965774,847.0,20.7,27.1
2025-06-14T04:36:47.983612,847.0,20.7,27.1
2025-06-14T04:36:53.001937,848.0,20.8,27.2
2025-06-14T04:36:58.023696,847.0,20.7,27.2
2025-06-14T04:37:03.040693,847.0,20.7,27.2
2025-06-14T04:37:08.058554,847.0,20.7,27.2
2025-06-14T04:37:13.076619,847.0,20.7,27.2
2025-06-14T04:37:18.097808,847.0,20.7,27.2
2025-06-14T04:37:23.115509,846.0,20.7,27.2
2025-06-14T04:37:28.134071,844.0,20.7,27.2
2025-06-14T04:37:33.155603,845.0,20.7,27.2
2025-06-14T04:37:38.172829,844.0,20.7,27.2
2025-06-14T04:37:43.191224,844.0,20.7,27.2
2025-06-14T04:37:48.212905,843.0,20.7,27.1
2025-06-14T04:37:53.230811,842.0,20.7,27.1
2025-06-14T04:37:58.248323,841.0,20.7,27.1
2025-06-14T04:38:03.265453,840.0,20.7,27.1
2025-06-14T04:38:08.288030,839.0,20.7,27.1
2025-06-14T04:38:18.311180,839.0,20.7,27.1
2025-06-14T04:38:23.328897,840.0,20.7,27.1
2025-06-14T04:38:28.350047,840.0,20.7,27.0
2025-06-14T04:38:33.368275,838.0,20.7,27.0
2025-06-14T04:38:38.385735,836.0,20.7,27.1
2025-06-14T04:38:43.403558,836.0,20.7,27.1
2025-06-14T04:38:48.421056,835.0,20.7,27.0
2025-06-14T04:38:53.438423,834.0,20.7,27.0
2025-06-14T04:38:58.460770,835.0,20.7,27.1
2025-06-14T04:39:03.478757,834.0,20.7,27.0
2025-06-14T04:39:08.496473,834.0,20.7,27.0
2025-06-14T04:39:13.518070,834.0,20.7,27.0
2025-06-14T04:39:18.536046,832.0,20.7,27.0
2025-06-14T04:39:23.553757,832.0,20.7,27.0
2025-06-14T04:39:28.570867,831.0,20.7,27.0
2025-06-14T04:39:33.592417,830.0,20.7,27.0
2025-06-14T04:39:38.610790,829.0,20.7,27.0
2025-06-14T04:39:43.628460,829.0,20.7,26.9
2025-06-14T04:39:48.650357,829.0,20.7,26.9
2025-06-14T04:39:53.667587,828.0,20.7,26.9
2025-06-14T04:39:58.685576,828.0,20.7,26.9
2025-06-14T04:40:03.703445,828.0,20.7,26.9
2025-06-14T04:40:08.725042,826.0,20.7,26.9
2025-06-14T04:40:13.742822,828.0,20.7,26.9
2025-06-14T04:40:18.760081,826.0,20.7,27.0
2025-06-14T04:40:23.781771,826.0,20.7,26.9
2025-06-14T04:40:28.799597,825.0,20.7,26.9
2025-06-14T04:40:33.818067,824.0,20.7,26.9
2025-06-14T04:40:38.835601,824.0,20.7,27.0
2025-06-14T04:40:43.857267,825.0,20.7,27.0
2025-06-14T04:40:48.875239,826.0,20.7,27.0
2025-06-14T04:40:53.893046,827.0,20.7,27.0
2025-06-14T04:40:58.914745,828.0,20.6,27.0
2025-06-14T04:41:03.931573,826.0,20.7,27.0
2025-06-14T04:41:08.949554,826.0,20.6,27.0
2025-06-14T04:41:18.977067,826.0,20.7,27.0
2025-06-14T04:41:23.995131,826.0,20.7,27.0
2025-06-14T04:41:29.011956,826.0,20.6,27.0
2025-06-14T04:41:34.030601,825.0,20.6,27.0
2025-06-14T04:41:39.047452,825.0,20.7,27.0
2025-06-14T04:41:44.065900,825.0,20.7,27.0
2025-06-14T04:41:49.086876,825.0,20.6,27.0
2025-06-14T04:41:54.104752,825.0,20.6,27.1
2025-06-14T04:41:59.122945,825.0,20.7,27.0
2025-06-14T04:42:04.140042,825.0,20.6,27.0
2025-06-14T04:42:09.161757,824.0,20.7,27.1
2025-06-14T04:42:14.180346,824.0,20.7,27.1
2025-06-14T04:42:19.198140,824.0,20.7,27.0
2025-06-14T04:42:24.219774,825.0,20.7,27.0
2025-06-14T04:42:29.237289,825.0,20.7,27.0
2025-06-14T04:42:34.255187,826.0,20.7,27.1
2025-06-14T04:42:39.272258,826.0,20.7,27.0
2025-06-14T04:42:44.294741,826.0,20.7,27.0
2025-06-14T04:42:49.311837,826.0,20.7,27.0
2025-06-14T04:42:54.330316,825.0,20.7,27.0
2025-06-14T04:42:59.351639,825.0,20.7,27.0
2025-06-14T04:43:04.369595,825.0,20.7,26.9
2025-06-14T04:43:09.387177,825.0,20.7,27.0
2025-06-14T04:43:14.409151,825.0,20.7,27.0
2025-06-14T04:43:19.426751,826.0,20.7,27.0
2025-06-14T04:43:24.444702,826.0,20.7,27.0
2025-06-14T04:43:29.461654,827.0,20.7,27.0
2025-06-14T04:43:34.483778,828.0,20.7,27.0
2025-06-14T04:43:39.500856,830.0,20.7,27.1
2025-06-14T04:43:44.518998,831.0,20.7,27.1
2025-06-14T04:43:49.540674,833.0,20.7,27.0
2025-06-14T04:43:54.558929,835.0,20.7,27.0
2025-06-14T04:43:59.576927,836.0,20.7,27.0
2025-06-14T04:44:04.594457,836.0,20.7,27.1
2025-06-14T04:44:09.615966,837.0,20.7,27.0
2025-06-14T04:44:19.639654,836.0,20.7,27.0
2025-06-14T04:44:24.657380,837.0,20.7,27.0
2025-06-14T04:44:29.679074,838.0,20.7,27.0
2025-06-14T04:44:34.696400,839.0,20.7,27.0
2025-06-14T04:44:39.714495,839.0,20.7,26.9
2025-06-14T04:44:44.732175,840.0,20.7,27.0
2025-06-14T04:44:49.749852,841.0,20.7,27.0
2025-06-14T04:44:54.766887,841.0,20.7,26.9
2025-06-14T04:44:59.788730,840.0,20.7,26.9
2025-06-14T04:45:04.806798,839.0,20.7,27.0
2025-06-14T04:45:09.824782,839.0,20.7,26.9
2025-06-14T04:45:14.846669,838.0,20.7,26.9
2025-06-14T04:45:19.863547,838.0,20.7,26.9
2025-06-14T04:45:24.881671,837.0,20.7,26.9
2025-06-14T04:45:29.899809,836.0,20.7,26.9
2025-06-14T04:45:34.921384,836.0,20.7,26.9
2025-06-14T04:45:39.939258,836.0,20.7,27.0
2025-06-14T04:45:44.956816,835.0,20.7,26.9
2025-06-14T04:45:49.978566,836.0,20.7,26.9
2025-06-14T04:45:54.995700,836.0,20.7,27.0
2025-06-14T04:46:00.014253,837.0,20.7,26.9
2025-06-14T04:46:05.031690,837.0,20.7,26.9
2025-06-14T04:46:10.053431,838.0,20.7,26.9
2025-06-14T04:46:15.071389,837.0,20.7,27.0
2025-06-14T04:46:20.088587,837.0,20.7,27.0
2025-06-14T04:46:25.110177,838.0,20.7,26.9
2025-06-14T04:46:30.127964,838.0,20.7,27.0
2025-06-14T04:46:35.146131,838.0,20.7,27.0
2025-06-14T04:46:40.164138,838.0,20.7,26.9
2025-06-14T04:46:45.185551,837.0,20.7,27.0
2025-06-14T04:46:50.203458,837.0,20.7,27.0
2025-06-14T04:46:55.221371,836.0,20.7,26.9
2025-06-14T04:47:00.243123,837.0,20.7,26.9
2025-06-14T04:47:05.260877,837.0,20.7,27.0
2025-06-14T04:47:10.278588,836.0,20.7,26.9
2025-06-14T04:47:15.296308,836.0,20.7,26.9
2025-06-14T04:47:25.323456,835.0,20.7,26.9
2025-06-14T04:47:30.341061,835.0,20.7,26.9
2025-06-14T04:47:35.358627,835.0,20.7,26.9
2025-06-14T04:47:40.376110,835.0,20.7,26.9
2025-06-14T04:47:45.393576,835.0,20.7,26.9
2025-06-14T04:47:50.416014,835.0,20.6,26.9
2025-06-14T04:47:55.433931,835.0,20.7,26.9
2025-06-14T04:48:00.451311,835.0,20.7,26.9
2025-06-14T04:48:05.469411,834.0,20.7,26.9
2025-06-14T04:48:10.491131,835.0,20.7,26.9
2025-06-14T04:48:15.508645,835.0,20.7,26.9
2025-06-14T04:48:20.525869,835.0,20.7,26.9
2025-06-14T04:48:25.548256,835.0,20.7,26.9
2025-06-14T04:48:30.565875,834.0,20.7,26.9
2025-06-14T04:48:35.583680,831.0,20.6,26.8
2025-06-14T04:48:40.601322,832.0,20.6,26.9
2025-06-14T04:48:45.623011,833.0,20.7,26.9
2025-06-14T04:48:50.640797,832.0,20.6,26.9
2025-06-14T04:48:55.658373,833.0,20.6,26.9
2025-06-14T04:49:00.680136,832.0,20.7,26.9
2025-06-14T04:49:05.697918,833.0,20.7,26.9
2025-06-14T04:49:10.715228,833.0,20.7,26.9
2025-06-14T04:49:15.732758,833.0,20.7,26.9
2025-06-14T04:49:20.754856,832.0,20.7,26.8
2025-06-14T04:49:25.772453,831.0,20.7,26.9
2025-06-14T04:49:30.790393,831.0,20.7,26.9
2025-06-14T04:49:35.812171,830.0,20.7,26.9
2025-06-14T04:49:40.830403,830.0,20.7,26.9
2025-06-14T04:49:45.848094,831.0,20.7,26.9
